unique_key,descriptor_id
69393816,Vendor Enforcement|Food Vendor
69398615,APPLIANCE|ELECTRIC/GAS RANGE
69394386,Noise - Residential|Banging/Pounding
69398934,Overgrown Tree/Branches|Hitting Building
69398246,Illegal Parking|Blocked Sidewalk
69392323,Illegal Dumping|Removal Request
69392498,Consumer Complaint|Garage or Parking Lot
69391152,Graffiti|Graffiti
69390177,Noise - Residential|Banging/Pounding
69393013,Noise - Residential|Banging/Pounding
69390723,Sidewalk Condition|Broken Sidewalk
69398073,Lead|Lead Kit Request (Residential) (L10)
69392782,Illegal Parking|Posted Parking Sign Violation
69396804,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69391987,Damaged Tree|Branch Cracked and Will Fall
69396490,Encampment|N/A
69399682,"General Construction/Plumbing|Building - Vacant, Open And Unguarded"
69398147,Building/Use|No Certificate Of Occupancy/Illegal/Contrary To CO
69395432,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69399636,Illegal Parking|Posted Parking Sign Violation
69389779,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69392982,Noise - Residential|Banging/Pounding
69390640,Food Establishment|Bare Hands in Contact w/ Food
69399441,Water System|Hydrant Running (WC3)
69396709,"Air Quality|Air: Odor/Fumes, Vehicle Idling (AD3)"
69399203,Illegal Dumping|Removal Request
69391263,Illegal Parking|Double Parked Blocking Traffic
69397642,Illegal Parking|Blocked Hydrant
69391504,Maintenance or Facility|Structure - Indoors
69393449,Dead/Dying Tree|Planted More Than 2 Years Ago
69395121,Dirty Condition|Trash
69394504,DOOR/WINDOW|WINDOW FRAME
69400611,Obstruction|Cone
69391704,FLOORING/STAIRS|FLOOR
69400190,Traffic Signal Condition|APS
69396177,Abandoned Vehicle|With License Plate
69399477,Graffiti|Graffiti
69398882,Blocked Driveway|Partial Access
69396329,Maintenance or Facility|Garbage or Litter
69397939,Vendor Enforcement|Non-Food Vendor
69389781,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69396144,Elevator|Elevator - Single Device On Property/No Alternate Service
69391148,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69398386,Blocked Driveway|No Access
69391543,Noise - Residential|Banging/Pounding
69395224,Residential Disposal Complaint|Waste Left in Front of Other Residence
69395621,Noise - Vehicle|Car/Truck Horn
69390570,Damaged Tree|Branch Cracked and Will Fall
69395094,Homeless Person Assistance|Non-Chronic
69393284,UNSANITARY CONDITION|PESTS
69390460,WATER LEAK|HEAVY FLOW
69390428,UNSANITARY CONDITION|MOLD
69390414,SAFETY|CARBON MONOXIDE DETECTOR
69390415,SAFETY|SMOKE DETECTOR
69400155,SAFETY|WINDOW GUARD BROKEN/MISSING
69397383,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69396554,Illegal Parking|Blocked Crosswalk
69389951,Illegal Parking|Posted Parking Sign Violation
69397961,Obstruction|Weeds or Grass
69389856,Illegal Parking|Blocked Sidewalk
69396525,Dirty Condition|Trash
69391992,Damaged Tree|Entire Tree Has Fallen Down
69398041,"Consumer Complaint|Barber Shop, Beauty Salon, or Nail Salon"
69398382,Blocked Driveway|No Access
69391937,Abandoned Vehicle|With License Plate
69397098,Traffic Signal Condition|Controller
69392748,Illegal Parking|Double Parked Blocking Traffic
69389765,Lost Property|Bag/Wallet
69396341,Maintenance or Facility|Structure - Outdoors
69394270,Blocked Driveway|No Access
69397062,Blocked Driveway|Partial Access
69399219,Dead Animal|Squirrel
69390912,Missed Collection|Compost
69399211,Missed Collection|Recycling - Metal/Glass/Rigid Plastic
69397095,Street Light Condition|Street Light Out
69389988,Noise - Vehicle|Car/Truck Horn
69392923,Street Condition|Pothole
69390302,DOOR/WINDOW|DOOR
69393240,PLUMBING|WATER SUPPLY
69393228,PLUMBING|BATHTUB/SHOWER
69395981,HEAT/HOT WATER|ENTIRE BUILDING
69391750,HEAT/HOT WATER|ENTIRE BUILDING
69393296,UNSANITARY CONDITION|PESTS
69397384,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69393248,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69394817,Food Establishment|Pet/Animal
69397072,Traffic Signal Condition|Veh Signal Lamp
69390904,Illegal Parking|Blocked Crosswalk
69400301,Overgrown Tree/Branches|Hitting Building
69389970,Illegal Parking|Double Parked Blocking Vehicle
69399766,Violation of Park Rules|Obstructing Public Use
69395589,Illegal Parking|Posted Parking Sign Violation
69400608,Dead Animal|Other
69396881,Illegal Parking|Blocked Sidewalk
69398472,Traffic Signal Condition|Controller
69392613,Water System|Hydrant Running Full (WA4)
69394823,Damaged Tree|Branch Cracked and Will Fall
69394175,Illegal Parking|Posted Parking Sign Violation
69391974,Mobile Food Vendor|Food Source/Protection
69394207,Noise - Vehicle|Car/Truck Horn
69400647,Dirty Condition|Dog Waste
69397008,General Construction/Plumbing|Vent/Exhaust - Illegal/Improper
69394467,Noise - Street/Sidewalk|Loud Talking
69397557,Damaged Tree|Branch or Limb Has Fallen Down
69393594,Sidewalk Condition|Sidewalk Grating - Defective
69399182,Dirty Condition|Trash
69394818,Food Establishment|Pet/Animal
69391041,Consumer Complaint|Hardware Store
69396251,Overgrown Tree/Branches|Blocking Street
69393630,Illegal Parking|Parking Permit Improper Use
69398633,DOOR/WINDOW|DOOR FRAME
69394546,GENERAL|CABINET
69400042,PAINT/PLASTER|CEILING
69400023,GENERAL|VENTILATION SYSTEM
69398697,PAINT/PLASTER|WALL
69397278,ELECTRIC|NO LIGHTING
69396007,PLUMBING|BASIN/SINK
69391777,PAINT/PLASTER|WALL
69399606,Illegal Parking|Posted Parking Sign Violation
69396944,Illegal Parking|Posted Parking Sign Violation
69393715,Homeless Person Assistance|Non-Chronic
69396256,Overgrown Tree/Branches|Hitting Building
69400506,Encampment|N/A
69400505,Encampment|N/A
69399396,Lead|Lead Kit Request (Residential) (L10)
69395076,Encampment|N/A
69399138,Encampment|N/A
69391481,Street Condition|Pothole
69395729,Street Condition|Pothole
69395019,Street Condition|Defective Hardware
69394035,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69391386,Building/Use|Illegal Conversion Of Residential Building/Space
69396607,Dead Animal|Opossum
69389977,Overgrown Tree/Branches|Blocking Street
69391834,UNSANITARY CONDITION|PESTS
69394550,GENERAL|COOKING GAS
69396388,Sidewalk Condition|Blocked - Construction
69392410,Vendor Enforcement|Food Vendor
69395733,Animal in a Park|Domestic Strays
69392984,Noise - Residential|Banging/Pounding
69396816,Illegal Parking|Blocked Hydrant
69393303,UNSANITARY CONDITION|PESTS
69399774,Street Condition|Pothole
69390497,Street Condition|Pothole
69397286,ELECTRIC|POWER OUTAGE
69389846,Illegal Parking|Blocked Sidewalk
69390364,HEAT/HOT WATER|ENTIRE BUILDING
69398121,Sewer|Sewer Odor (SA2)
69399143,Encampment|N/A
69390819,Encampment|N/A
69394149,Illegal Parking|Posted Parking Sign Violation
69393481,Root/Sewer/Sidewalk Condition|Trees and Sidewalks Program
69391129,Water System|Possible Water Main Break (Use Comments) (WA1)
69389748,Water System|Hydrant Running (WC3)
69392802,Illegal Parking|Posted Parking Sign Violation
69392780,Illegal Parking|Posted Parking Sign Violation
69400246,Highway Condition|Cave-in
69398163,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69392616,Water System|Leak (Use Comments) (WA2)
69392342,Missed Collection|Recycling - Paper
69394873,Overgrown Tree/Branches|Blocking Street
69390944,Vendor Enforcement|Non-Food Vendor
69392095,Maintenance or Facility|Garbage or Litter
69390499,Street Condition|Pothole
69397439,WATER LEAK|SLOW LEAK
69394551,GENERAL|COOKING GAS
69399111,Day Care|Day Care Facility
69393612,Street Condition|Cave-in
69394450,Noise - Street/Sidewalk|Loud Music/Party
69393349,Street Condition|Pothole
69390336,FLOORING/STAIRS|FLOOR
69390399,PLUMBING|TOILET
69397644,Illegal Parking|Blocked Hydrant
69399990,FLOORING/STAIRS|FLOOR
69390456,UNSANITARY CONDITION|PESTS
69393250,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69397410,UNSANITARY CONDITION|PESTS
69393298,UNSANITARY CONDITION|PESTS
69390638,Food Establishment|Bare Hands in Contact w/ Food
69399601,Illegal Parking|Posted Parking Sign Violation
69397228,Noise - Street/Sidewalk|Loud Talking
69411506,Street Condition|Pothole
69391195,Illegal Parking|Blocked Hydrant
69398123,Water Conservation|Water Meter Broken/Leaking - Private Residence (CMR)
69393016,Noise - Residential|Banging/Pounding
69395586,Illegal Parking|Posted Parking Sign Violation
69390948,Dead Animal|Cat
69396247,Indoor Air Quality|Ventilation
69392344,Missed Collection|Recycling - Paper/Metal/Glass/Rigid Plastic
69405665,Street Condition|Pothole
69389941,Illegal Parking|Posted Parking Sign Violation
69401122,Street Condition|Pothole
69390057,Blocked Driveway|No Access
69397217,Noise - Street/Sidewalk|Loud Music/Party
69390929,Dead Animal|Other
69405666,Street Condition|Pothole
69398651,ELECTRIC|POWER OUTAGE
69396909,Illegal Parking|Posted Parking Sign Violation
69396173,Abandoned Vehicle|With License Plate
69395956,GENERAL|BELL/BUZZER/INTERCOM
69394738,Drug Activity|Use Outside
69392639,Illegal Parking|Blocked Hydrant
69391027,Rodent|Rat Sighting
69392026,Root/Sewer/Sidewalk Condition|Trees and Sidewalks Program
69399442,Water System|Hydrant Running (WC3)
69399397,Lead|Lead Kit Request (Residential) (L10)
69392935,Street Light Condition|Street Light Out
69397944,Vendor Enforcement|Food Vendor
69389812,Illegal Parking|Blocked Hydrant
69397055,Blocked Driveway|Partial Access
69391246,Illegal Parking|Blocked Sidewalk
69396956,Illegal Parking|Posted Parking Sign Violation
69394437,Noise - Residential|Loud Talking
69394021,Street Condition|Plate Condition - Noisy
69393992,Water System|Hydrant Running (WC3)
69401123,Street Condition|Pothole
69391434,Blocked Driveway|No Access
69394294,Blocked Driveway|Partial Access
69396113,Street Condition|Pothole
69398159,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69397488,Elevator|Elevator - Single Device On Property/No Alternate Service
69392776,Illegal Parking|Posted Parking Sign Violation
69396560,Illegal Parking|Blocked Crosswalk
69397655,Illegal Parking|Commercial Overnight Parking
69399430,Water System|Hydrant Knocked Over/Missing (WC)
69396618,Illegal Dumping|Chronic Dumping
69396210,Damaged Tree|Branch Cracked and Will Fall
69400515,Homeless Person Assistance|Non-Chronic
69391682,DOOR/WINDOW|DOOR
69395796,Noise - Residential|Banging/Pounding
69392352,Residential Disposal Complaint|Trash or Recycling Not Secure
69393912,Illegal Parking|License Plate Obscured
69393158,FLOORING/STAIRS|FLOOR
69390308,DOOR/WINDOW|DOOR FRAME
69397404,UNSANITARY CONDITION|MOLD
69391846,UNSANITARY CONDITION|PESTS
69400530,Dirty Condition|Trash
69396407,Street Condition|Blocked - Construction
69394876,Overgrown Tree/Branches|Hitting Building
69392039,Curb Condition|Defacement
69400739,Smoking or Vaping|Allowed in Smoke Free Area
69396226,Damaged Tree|Tree Leaning/Uprooted
69392666,Illegal Parking|Blocked Hydrant
69404978,Derelict Vehicles|Derelict Vehicles
69398114,Sewer|Catch Basin Search (SC2)
69390781,Derelict Vehicles|Derelict Vehicles
69390492,Street Condition|Pothole
69390005,Building/Use|Illegal Conversion Of Residential Building/Space
69399191,Illegal Dumping|Removal Request
69393605,Street Condition|Blocked - Construction
69399838,Noise - Residential|Banging/Pounding
69396625,Obstruction|Weeds or Grass
69393292,UNSANITARY CONDITION|PESTS
69394512,DOOR/WINDOW|WINDOW PANE
69400128,UNSANITARY CONDITION|PESTS
69398705,PAINT/PLASTER|WALL
69398693,PAINT/PLASTER|RADIATOR
69398623,DOOR/WINDOW|DOOR
69395951,FLOORING/STAIRS|FLOOR
69398325,Illegal Parking|Double Parked Blocking Vehicle
69393463,Indoor Air Quality|Ventilation
69391847,UNSANITARY CONDITION|PESTS
69397069,Non-Emergency Police Matter|Trespassing
69392772,Illegal Parking|Posted Parking Sign Violation
69391913,Illegal Parking|Blocked Bike Lane
69390044,Blocked Driveway|No Access
69400305,Root/Sewer/Sidewalk Condition|Trees and Sidewalks Program
69393704,Encampment|N/A
69397724,Sidewalk Condition|Sidewalk Violation
69398925,Indoor Air Quality|Dust from Construction
69398400,Blocked Driveway|No Access
69398448,Violation of Park Rules|Obstructing Public Use
69399213,Missed Collection|Trash
69399824,Noise - Park|Loud Talking
69393677,Homeless Person Assistance|Non-Chronic
69398357,Boilers|Boiler - Defective/Inoperative/No Permit
69393694,Encampment|N/A
69391392,Noise - Vehicle|Engine Idling
69392670,Illegal Parking|Blocked Hydrant
69399748,Blocked Driveway|Partial Access
69393457,Illegal Tree Damage|Bicycle Chained to Tree
69396446,Illegal Parking|Parking Permit Improper Use
69397415,UNSANITARY CONDITION|PESTS
69390454,UNSANITARY CONDITION|PESTS
69392018,Overgrown Tree/Branches|Hitting Building
69394577,PAINT/PLASTER|CEILING
69393200,PAINT/PLASTER|CEILING
69399545,Illegal Parking|Blocked Sidewalk
69398265,Illegal Parking|Double Parked Blocking Traffic
69393824,Dead Animal|Cat
69396487,Encampment|N/A
69390818,Encampment|N/A
69398890,Damaged Tree|Branch Cracked and Will Fall
69397368,PLUMBING|WATER SUPPLY
69394648,UNSANITARY CONDITION|PESTS
69395936,ELECTRIC|NO LIGHTING
69397516,Abandoned Vehicle|With License Plate
69399166,Homeless Person Assistance|Non-Chronic
69394435,Noise - Residential|Loud Talking
69390806,Encampment|N/A
69396268,Unsanitary Animal Pvt Property|Dog
69396550,Dirty Condition|Trash
69394136,Illegal Parking|Posted Parking Sign Violation
69397595,Overgrown Tree/Branches|Dead Branches in Tree
69399456,Water Conservation|Illegal Use Of A Hydrant (CIN)
69398356,General Construction/Plumbing|Wall/Retaining Wall - Bulging/Cracked
69395642,Electrical|Electrical Wiring Defective/Exposed
69394776,Abandoned Vehicle|With License Plate
69389952,Illegal Parking|Posted Parking Sign Violation
69392795,Illegal Parking|Posted Parking Sign Violation
69397076,Violation of Park Rules|Obstructing Public Use
69396180,Abandoned Vehicle|With License Plate
69396187,Abandoned Vehicle|With License Plate
69394710,"Air Quality|Air: Dust, Construction/Demolition (AE4)"
69392607,Water System|Hydrant Running (WC3)
69394747,Illegal Parking|Blocked Bike Lane
69394891,Unsanitary Animal Pvt Property|Dog
69400271,Damaged Tree|Tree Leaning/Uprooted
69400115,UNSANITARY CONDITION|PESTS
69396089,WATER LEAK|SLOW LEAK
69396082,WATER LEAK|HEAVY FLOW
69394548,GENERAL|CABINET
69396040,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69392785,Illegal Parking|Posted Parking Sign Violation
69395307,"Consumer Complaint|Bodega, Deli, or Convenience Store"
69396936,Illegal Parking|Posted Parking Sign Violation
69389774,Traffic|Truck Route Violation
69397155,Noise - Residential|Banging/Pounding
69395154,Illegal Posting|Poster or Sign
69394100,Illegal Parking|Blocked Sidewalk
69392252,Encampment|N/A
69394020,"Water Conservation|Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Private Residence (CWR)"
69398842,Abandoned Vehicle|With License Plate
69398527,Noise - Residential|Banging/Pounding
69395220,Obstruction|Weeds or Grass
69393781,Missed Collection|Compost
69392494,Bike/Roller/Skate|N/A
69397023,Blocked Driveway|No Access
69394863,Illegal Tree Damage|Unauthorized Tree Removal
69391547,Noise - Residential|Banging/Pounding
69395014,Street Condition|Cave-in
69390107,Damaged Tree|Branch Cracked and Will Fall
69394832,Damaged Tree|Branch or Limb Has Fallen Down
69393426,Broken Parking Meter|Coin or Card Did Not Register
69398514,Noise - Residential|Banging/Pounding
69396167,Abandoned Vehicle|With License Plate
69397720,Sidewalk Condition|Sidewalk Violation
69399527,Illegal Parking|Blocked Hydrant
69389914,Illegal Parking|Posted Parking Sign Violation
69390366,HEAT/HOT WATER|ENTIRE BUILDING
69400129,UNSANITARY CONDITION|PESTS
69395928,DOOR/WINDOW|DOOR
69394646,UNSANITARY CONDITION|MOLD
69391715,GENERAL|BELL/BUZZER/INTERCOM
69397962,Obstruction|Weeds or Grass
69399785,Traffic Signal Condition|Controller
69391075,Lead|Lead Kit Request (Residential) (L10)
69400116,UNSANITARY CONDITION|PESTS
69394628,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69393255,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69391940,Abandoned Vehicle|With License Plate
69392285,Abandoned Bike|Chained to Public Property
69398321,Illegal Parking|Double Parked Blocking Vehicle
69397429,UNSANITARY CONDITION|PESTS
69397356,PLUMBING|BATHTUB/SHOWER
69392431,Dirty Condition|Trash
69394072,Illegal Parking|Blocked Hydrant
69395335,Lead|Lead Kit Request (Residential) (L10)
69396405,Sidewalk Condition|Sidewalk Violation
69398975,For Hire Vehicle Complaint|Driver Complaint - Passenger
69399696,Plumbing|Failure To Retain Water/Improper Drainage- (LL103/89)
69390523,Elevator|Elevator - Single Device On Property/No Alternate Service
69398837,Elevator|Elevator - Multiple Devices On Property
69397134,Noise - Residential|Banging/Pounding
69393565,Noise - Helicopter|Other
69396261,Standing Water|Swimming Pool - Unmaintained
69389696,"Air Quality|Air: Odor/Fumes, Restaurant (AD2)"
69396128,Illegal Parking|Blocked Bike Lane
69392608,Water System|Hydrant Running (WC3)
69391561,Noise - Residential|Banging/Pounding
69407108,Street Condition|Pothole
69390205,Noise - Residential|Banging/Pounding
69399004,Illegal Parking|Posted Parking Sign Violation
69397083,Street Condition|Pothole
69392988,Noise - Residential|Banging/Pounding
69397572,Dead/Dying Tree|Planted More Than 2 Years Ago
69392165,Sidewalk Condition|Sidewalk Violation
69400252,Damaged Tree|Entire Tree Has Fallen Down
69398825,Illegal Parking|Blocked Bike Lane
69400734,Highway Condition|Graffiti - Highway
69399119,Overgrown Tree/Branches|Hitting Power Lines
69392760,Illegal Parking|Posted Parking Sign Violation
69391058,Consumer Complaint|Landlord or Real Estate Agent
69399472,Illegal Parking|Detached Trailer
69411507,Street Condition|Pothole
69398431,Blocked Driveway|Partial Access
69392377,Missed Collection|Compost
